Store,ScenarioLevel,Year,Month,StandardShippingCost
KKNR51LMWZ0J,Budget,1996,04,6.250
KKNR51LMWZ0J,Budget,1996,05,5.250
KKNR51LMWZ0J,Budget,1996,06,5.250
KKNR51LMWZ0J,Budget,1996,07,5.250
KKNR51LMWZ0J,Budget,1996,08,4.250
KKNR51LMWZ0J,Budget,1996,09,6.250
KKNR51LMWZ0J,Budget,1996,10,6.250
KKNR51LMWZ0J,Budget,1996,11,6.250
KKNR51LMWZ0J,Budget,1996,12,5.250
EFWFCRW43BYH,Actual,1995,01,6.240
EFWFCRW43BYH,Actual,1995,02,6.060
EFWFCRW43BYH,Actual,1995,03,6.300
EFWFCRW43BYH,Actual,1995,04,6.000
EFWFCRW43BYH,Actual,1995,05,6.240
EFWFCRW43BYH,Actual,1995,06,6.180
EFWFCRW43BYH,Actual,1995,07,5.580
EFWFCRW43BYH,Actual,1995,08,5.400
EFWFCRW43BYH,Actual,1995,09,5.520
EFWFCRW43BYH,Actual,1995,10,6.300
EFWFCRW43BYH,Actual,1995,11,6.600
EFWFCRW43BYH,Actual,1995,12,6.000
EFWFCRW43BYH,Actual,1996,01,6.360
EFWFCRW43BYH,Actual,1996,02,5.520
EFWFCRW43BYH,Actual,1996,03,5.940
EFWFCRW43BYH,Actual,1996,04,6.600
EFWFCRW43BYH,Actual,1996,05,5.760
EFWFCRW43BYH,Actual,1996,06,6.120
EFWFCRW43BYH,Budget,1996,01,5.300
EFWFCRW43BYH,Budget,1996,02,6.300
EFWFCRW43BYH,Budget,1996,03,6.300
EFWFCRW43BYH,Budget,1996,04,6.300
EFWFCRW43BYH,Budget,1996,05,7.300
EFWFCRW43BYH,Budget,1996,06,5.300
EFWFCRW43BYH,Budget,1996,07,7.300
EFWFCRW43BYH,Budget,1996,08,7.300
EFWFCRW43BYH,Budget,1996,09,5.300
EFWFCRW43BYH,Budget,1996,10,6.300
EFWFCRW43BYH,Budget,1996,11,5.300
EFWFCRW43BYH,Budget,1996,12,5.300
LPF8DPZXNXJK,Actual,1995,01,9.090
LPF8DPZXNXJK,Actual,1995,02,8.100
LPF8DPZXNXJK,Actual,1995,03,9.540
LPF8DPZXNXJK,Actual,1995,04,9.090
LPF8DPZXNXJK,Actual,1995,05,8.100
LPF8DPZXNXJK,Actual,1995,06,8.460
LPF8DPZXNXJK,Actual,1995,07,8.190
LPF8DPZXNXJK,Actual,1995,08,9.090
LPF8DPZXNXJK,Actual,1995,09,9.180
LPF8DPZXNXJK,Actual,1995,10,8.280
LPF8DPZXNXJK,Actual,1995,11,9.180
LPF8DPZXNXJK,Actual,1995,12,9.270
LPF8DPZXNXJK,Actual,1996,01,8.190
LPF8DPZXNXJK,Actual,1996,02,9.450
LPF8DPZXNXJK,Actual,1996,03,9.090
LPF8DPZXNXJK,Actual,1996,04,8.640
LPF8DPZXNXJK,Actual,1996,05,9.540
LPF8DPZXNXJK,Actual,1996,06,9.270
LPF8DPZXNXJK,Budget,1996,01,10.450
LPF8DPZXNXJK,Budget,1996,02,9.450
LPF8DPZXNXJK,Budget,1996,03,9.450
LPF8DPZXNXJK,Budget,1996,04,9.450
LPF8DPZXNXJK,Budget,1996,05,10.450
LPF8DPZXNXJK,Budget,1996,06,8.450
LPF8DPZXNXJK,Budget,1996,07,8.450
LPF8DPZXNXJK,Budget,1996,08,8.450
LPF8DPZXNXJK,Budget,1996,09,10.450
LPF8DPZXNXJK,Budget,1996,10,8.450
LPF8DPZXNXJK,Budget,1996,11,10.450
LPF8DPZXNXJK,Budget,1996,12,8.450
HOH3AQ8NIU61,Actual,1995,01,9.540
HOH3AQ8NIU61,Actual,1995,02,8.910
HOH3AQ8NIU61,Actual,1995,03,9.270
HOH3AQ8NIU61,Actual,1995,04,8.730
HOH3AQ8NIU61,Actual,1995,05,8.640
HOH3AQ8NIU61,Actual,1995,06,8.280
HOH3AQ8NIU61,Actual,1995,07,9.270
HOH3AQ8NIU61,Actual,1995,08,8.370
HOH3AQ8NIU61,Actual,1995,09,9.180
HOH3AQ8NIU61,Actual,1995,10,8.730
HOH3AQ8NIU61,Actual,1995,11,9.810
HOH3AQ8NIU61,Actual,1995,12,8.640
HOH3AQ8NIU61,Actual,1996,01,8.280
HOH3AQ8NIU61,Actual,1996,02,8.460
HOH3AQ8NIU61,Actual,1996,03,8.280
HOH3AQ8NIU61,Actual,1996,04,9.540
HOH3AQ8NIU61,Actual,1996,05,8.100
HOH3AQ8NIU61,Actual,1996,06,8.910
HOH3AQ8NIU61,Budget,1996,01,8.450
HOH3AQ8NIU61,Budget,1996,02,10.450
HOH3AQ8NIU61,Budget,1996,03,10.450
HOH3AQ8NIU61,Budget,1996,04,10.450
HOH3AQ8NIU61,Budget,1996,05,9.450
HOH3AQ8NIU61,Budget,1996,06,8.450
HOH3AQ8NIU61,Budget,1996,07,8.450
HOH3AQ8NIU61,Budget,1996,08,10.450
HOH3AQ8NIU61,Budget,1996,09,10.450
HOH3AQ8NIU61,Budget,1996,10,9.450
HOH3AQ8NIU61,Budget,1996,11,10.450
HOH3AQ8NIU61,Budget,1996,12,8.450
J9OUSCOLULDY,Actual,1995,01,6.360
J9OUSCOLULDY,Actual,1995,02,6.420
J9OUSCOLULDY,Actual,1995,03,5.700
J9OUSCOLULDY,Actual,1995,04,6.540
J9OUSCOLULDY,Actual,1995,05,5.760
J9OUSCOLULDY,Actual,1995,06,5.760
J9OUSCOLULDY,Actual,1995,07,6.480
J9OUSCOLULDY,Actual,1995,08,5.520
J9OUSCOLULDY,Actual,1995,09,6.060
J9OUSCOLULDY,Actual,1995,10,5.520
J9OUSCOLULDY,Actual,1995,11,5.640
J9OUSCOLULDY,Actual,1995,12,5.520
J9OUSCOLULDY,Actual,1996,01,5.760
J9OUSCOLULDY,Actual,1996,02,5.640
J9OUSCOLULDY,Actual,1996,03,6.300
J9OUSCOLULDY,Actual,1996,04,6.600
J9OUSCOLULDY,Actual,1996,05,6.240
J9OUSCOLULDY,Actual,1996,06,6.120
J9OUSCOLULDY,Budget,1996,01,5.300
J9OUSCOLULDY,Budget,1996,02,7.300
J9OUSCOLULDY,Budget,1996,03,7.300
J9OUSCOLULDY,Budget,1996,04,6.300
J9OUSCOLULDY,Budget,1996,05,7.300
J9OUSCOLULDY,Budget,1996,06,7.300
J9OUSCOLULDY,Budget,1996,07,5.300
J9OUSCOLULDY,Budget,1996,08,6.300
J9OUSCOLULDY,Budget,1996,09,6.300
J9OUSCOLULDY,Budget,1996,10,6.300
J9OUSCOLULDY,Budget,1996,11,6.300
J9OUSCOLULDY,Budget,1996,12,6.300
SKJOXSCOIZ32,Actual,1995,01,7.280
SKJOXSCOIZ32,Actual,1995,02,7.840
SKJOXSCOIZ32,Actual,1995,03,8.400
SKJOXSCOIZ32,Actual,1995,04,8.080
SKJOXSCOIZ32,Actual,1995,05,7.360
SKJOXSCOIZ32,Actual,1995,06,8.480
SKJOXSCOIZ32,Actual,1995,07,8.000
SKJOXSCOIZ32,Actual,1995,08,7.200
SKJOXSCOIZ32,Actual,1995,09,7.280
SKJOXSCOIZ32,Actual,1995,10,8.560
SKJOXSCOIZ32,Actual,1995,11,8.160
SKJOXSCOIZ32,Actual,1995,12,7.280
SKJOXSCOIZ32,Actual,1996,01,7.200
SKJOXSCOIZ32,Actual,1996,02,7.280
SKJOXSCOIZ32,Actual,1996,03,7.760
SKJOXSCOIZ32,Actual,1996,04,7.200
SKJOXSCOIZ32,Actual,1996,05,7.600
SKJOXSCOIZ32,Actual,1996,06,8.240
SKJOXSCOIZ32,Budget,1996,01,9.400
SKJOXSCOIZ32,Budget,1996,02,7.400
SKJOXSCOIZ32,Budget,1996,03,7.400
SKJOXSCOIZ32,Budget,1996,04,8.400
SKJOXSCOIZ32,Budget,1996,05,7.400
SKJOXSCOIZ32,Budget,1996,06,7.400
SKJOXSCOIZ32,Budget,1996,07,7.400
SKJOXSCOIZ32,Budget,1996,08,9.400
SKJOXSCOIZ32,Budget,1996,09,9.400
SKJOXSCOIZ32,Budget,1996,10,9.400
SKJOXSCOIZ32,Budget,1996,11,9.400
SKJOXSCOIZ32,Budget,1996,12,9.400
Y8KLXJ2FXPE5,Actual,1995,01,9.100
Y8KLXJ2FXPE5,Actual,1995,02,10.600
Y8KLXJ2FXPE5,Actual,1995,03,10.300
Y8KLXJ2FXPE5,Actual,1995,04,9.600
Y8KLXJ2FXPE5,Actual,1995,05,10.000
Y8KLXJ2FXPE5,Actual,1995,06,9.300
Y8KLXJ2FXPE5,Actual,1995,07,10.300
Y8KLXJ2FXPE5,Actual,1995,08,10.400
Y8KLXJ2FXPE5,Actual,1995,09,9.200
Y8KLXJ2FXPE5,Actual,1995,10,10.300
Y8KLXJ2FXPE5,Actual,1995,11,9.400
Y8KLXJ2FXPE5,Actual,1995,12,9.200
Y8KLXJ2FXPE5,Actual,1996,01,9.200
Y8KLXJ2FXPE5,Actual,1996,02,10.000
Y8KLXJ2FXPE5,Actual,1996,03,9.300
Y8KLXJ2FXPE5,Actual,1996,04,10.400
Y8KLXJ2FXPE5,Actual,1996,05,10.000
Y8KLXJ2FXPE5,Actual,1996,06,9.500
Y8KLXJ2FXPE5,Budget,1996,01,10.500
Y8KLXJ2FXPE5,Budget,1996,02,11.500
Y8KLXJ2FXPE5,Budget,1996,03,11.500
Y8KLXJ2FXPE5,Budget,1996,04,10.500
Y8KLXJ2FXPE5,Budget,1996,05,10.500
Y8KLXJ2FXPE5,Budget,1996,06,11.500
Y8KLXJ2FXPE5,Budget,1996,07,11.500
Y8KLXJ2FXPE5,Budget,1996,08,11.500
Y8KLXJ2FXPE5,Budget,1996,09,10.500
Y8KLXJ2FXPE5,Budget,1996,10,9.500
Y8KLXJ2FXPE5,Budget,1996,11,10.500
Y8KLXJ2FXPE5,Budget,1996,12,9.500
VF2N436ZHLZX,Actual,1995,01,7.600
VF2N436ZHLZX,Actual,1995,02,8.320
VF2N436ZHLZX,Actual,1995,03,7.680
VF2N436ZHLZX,Actual,1995,04,8.000
VF2N436ZHLZX,Actual,1995,05,8.160
VF2N436ZHLZX,Actual,1995,06,8.000
VF2N436ZHLZX,Actual,1995,07,7.440
VF2N436ZHLZX,Actual,1995,08,7.600
VF2N436ZHLZX,Actual,1995,09,8.000
VF2N436ZHLZX,Actual,1995,10,8.640
VF2N436ZHLZX,Actual,1995,11,8.400
VF2N436ZHLZX,Actual,1995,12,7.920
VF2N436ZHLZX,Actual,1996,01,7.920
VF2N436ZHLZX,Actual,1996,02,7.440
VF2N436ZHLZX,Actual,1996,03,8.640
VF2N436ZHLZX,Actual,1996,04,7.680
VF2N436ZHLZX,Actual,1996,05,7.600
VF2N436ZHLZX,Actual,1996,06,7.760
VF2N436ZHLZX,Budget,1996,01,9.400
VF2N436ZHLZX,Budget,1996,02,9.400
VF2N436ZHLZX,Budget,1996,03,7.400
VF2N436ZHLZX,Budget,1996,04,7.400
VF2N436ZHLZX,Budget,1996,05,8.400
VF2N436ZHLZX,Budget,1996,06,8.400
VF2N436ZHLZX,Budget,1996,07,8.400
VF2N436ZHLZX,Budget,1996,08,8.400
VF2N436ZHLZX,Budget,1996,09,8.400
VF2N436ZHLZX,Budget,1996,10,7.400
VF2N436ZHLZX,Budget,1996,11,8.400
VF2N436ZHLZX,Budget,1996,12,7.400
FIQYXZW98CAS,Actual,1995,01,9.180
FIQYXZW98CAS,Actual,1995,02,9.900
FIQYXZW98CAS,Actual,1995,03,9.540
FIQYXZW98CAS,Actual,1995,04,9.540
FIQYXZW98CAS,Actual,1995,05,8.640
FIQYXZW98CAS,Actual,1995,06,9.450
FIQYXZW98CAS,Actual,1995,07,8.730
FIQYXZW98CAS,Actual,1995,08,9.090
FIQYXZW98CAS,Actual,1995,09,9.450
FIQYXZW98CAS,Actual,1995,10,9.720
FIQYXZW98CAS,Actual,1995,11,8.100
FIQYXZW98CAS,Actual,1995,12,8.370
FIQYXZW98CAS,Actual,1996,01,9.090
FIQYXZW98CAS,Actual,1996,02,8.460
FIQYXZW98CAS,Actual,1996,03,9.000
FIQYXZW98CAS,Actual,1996,04,9.540
FIQYXZW98CAS,Actual,1996,05,8.730
FIQYXZW98CAS,Actual,1996,06,9.180
FIQYXZW98CAS,Budget,1996,01,10.450
FIQYXZW98CAS,Budget,1996,02,10.450
FIQYXZW98CAS,Budget,1996,03,8.450
FIQYXZW98CAS,Budget,1996,04,10.450
FIQYXZW98CAS,Budget,1996,05,10.450
FIQYXZW98CAS,Budget,1996,06,10.450
FIQYXZW98CAS,Budget,1996,07,9.450
FIQYXZW98CAS,Budget,1996,08,8.450
FIQYXZW98CAS,Budget,1996,09,9.450
FIQYXZW98CAS,Budget,1996,10,9.450
FIQYXZW98CAS,Budget,1996,11,8.450
FIQYXZW98CAS,Budget,1996,12,8.450
X4FN84JWLKPQ,Actual,1995,01,5.940
X4FN84JWLKPQ,Actual,1995,02,5.520
X4FN84JWLKPQ,Actual,1995,03,6.300
X4FN84JWLKPQ,Actual,1995,04,6.420
X4FN84JWLKPQ,Actual,1995,05,5.820
X4FN84JWLKPQ,Actual,1995,06,5.700
X4FN84JWLKPQ,Actual,1995,07,6.120
X4FN84JWLKPQ,Actual,1995,08,6.000
X4FN84JWLKPQ,Actual,1995,09,6.060
X4FN84JWLKPQ,Actual,1995,10,6.060
X4FN84JWLKPQ,Actual,1995,11,6.360
X4FN84JWLKPQ,Actual,1995,12,6.180
X4FN84JWLKPQ,Actual,1996,01,5.880
X4FN84JWLKPQ,Actual,1996,02,5.580
X4FN84JWLKPQ,Actual,1996,03,6.240
X4FN84JWLKPQ,Actual,1996,04,5.400
X4FN84JWLKPQ,Actual,1996,05,5.400
X4FN84JWLKPQ,Actual,1996,06,5.460
X4FN84JWLKPQ,Budget,1996,01,7.300
X4FN84JWLKPQ,Budget,1996,02,6.300
X4FN84JWLKPQ,Budget,1996,03,5.300
X4FN84JWLKPQ,Budget,1996,04,7.300
X4FN84JWLKPQ,Budget,1996,05,6.300
X4FN84JWLKPQ,Budget,1996,06,6.300
X4FN84JWLKPQ,Budget,1996,07,5.300
X4FN84JWLKPQ,Budget,1996,08,7.300
X4FN84JWLKPQ,Budget,1996,09,5.300
X4FN84JWLKPQ,Budget,1996,10,6.300
X4FN84JWLKPQ,Budget,1996,11,6.300
X4FN84JWLKPQ,Budget,1996,12,6.300
XF4V5WMGAA1Q,Actual,1995,01,11.000
XF4V5WMGAA1Q,Actual,1995,02,10.100
XF4V5WMGAA1Q,Actual,1995,03,10.600
XF4V5WMGAA1Q,Actual,1995,04,9.400
XF4V5WMGAA1Q,Actual,1995,05,10.000
XF4V5WMGAA1Q,Actual,1995,06,9.300
XF4V5WMGAA1Q,Actual,1995,07,9.900
XF4V5WMGAA1Q,Actual,1995,08,10.000
XF4V5WMGAA1Q,Actual,1995,09,9.000
XF4V5WMGAA1Q,Actual,1995,10,9.000
XF4V5WMGAA1Q,Actual,1995,11,11.000
XF4V5WMGAA1Q,Actual,1995,12,10.200
XF4V5WMGAA1Q,Actual,1996,01,10.100
XF4V5WMGAA1Q,Actual,1996,02,9.400
XF4V5WMGAA1Q,Actual,1996,03,9.700
XF4V5WMGAA1Q,Actual,1996,04,10.000
XF4V5WMGAA1Q,Actual,1996,05,9.400
XF4V5WMGAA1Q,Actual,1996,06,10.900
XF4V5WMGAA1Q,Budget,1996,01,9.500
XF4V5WMGAA1Q,Budget,1996,02,9.500
XF4V5WMGAA1Q,Budget,1996,03,10.500
XF4V5WMGAA1Q,Budget,1996,04,9.500
XF4V5WMGAA1Q,Budget,1996,05,11.500
XF4V5WMGAA1Q,Budget,1996,06,9.500
XF4V5WMGAA1Q,Budget,1996,07,9.500
XF4V5WMGAA1Q,Budget,1996,08,9.500
XF4V5WMGAA1Q,Budget,1996,09,10.500
XF4V5WMGAA1Q,Budget,1996,10,11.500
XF4V5WMGAA1Q,Budget,1996,11,9.500
XF4V5WMGAA1Q,Budget,1996,12,11.500
MO2WE438EF44,Actual,1995,01,6.120
MO2WE438EF44,Actual,1995,02,5.400
MO2WE438EF44,Actual,1995,03,5.400
MO2WE438EF44,Actual,1995,04,5.400
MO2WE438EF44,Actual,1995,05,5.700
MO2WE438EF44,Actual,1995,06,5.940
MO2WE438EF44,Actual,1995,07,5.400
MO2WE438EF44,Actual,1995,08,5.400
MO2WE438EF44,Actual,1995,09,5.820
MO2WE438EF44,Actual,1995,10,6.420
MO2WE438EF44,Actual,1995,11,5.580
MO2WE438EF44,Actual,1995,12,5.760
MO2WE438EF44,Actual,1996,01,6.360
MO2WE438EF44,Actual,1996,02,6.480
MO2WE438EF44,Actual,1996,03,6.000
MO2WE438EF44,Actual,1996,04,5.880
MO2WE438EF44,Actual,1996,05,5.760
MO2WE438EF44,Actual,1996,06,6.240
MO2WE438EF44,Budget,1996,01,7.300
MO2WE438EF44,Budget,1996,02,7.300
MO2WE438EF44,Budget,1996,03,5.300
MO2WE438EF44,Budget,1996,04,7.300
MO2WE438EF44,Budget,1996,05,6.300
MO2WE438EF44,Budget,1996,06,7.300
MO2WE438EF44,Budget,1996,07,5.300
MO2WE438EF44,Budget,1996,08,7.300
MO2WE438EF44,Budget,1996,09,6.300
MO2WE438EF44,Budget,1996,10,5.300
MO2WE438EF44,Budget,1996,11,6.300
MO2WE438EF44,Budget,1996,12,5.300
KP032AFVZ1JH,Actual,1995,01,6.180
KP032AFVZ1JH,Actual,1995,02,6.060
KP032AFVZ1JH,Actual,1995,03,5.520
KP032AFVZ1JH,Actual,1995,04,6.060
KP032AFVZ1JH,Actual,1995,05,5.520
KP032AFVZ1JH,Actual,1995,06,6.060
KP032AFVZ1JH,Actual,1995,07,6.060
KP032AFVZ1JH,Actual,1995,08,6.000
KP032AFVZ1JH,Actual,1995,09,5.580
KP032AFVZ1JH,Actual,1995,10,6.180
KP032AFVZ1JH,Actual,1995,11,6.300
KP032AFVZ1JH,Actual,1995,12,5.400
KP032AFVZ1JH,Actual,1996,01,5.940
KP032AFVZ1JH,Actual,1996,02,6.120
KP032AFVZ1JH,Actual,1996,03,5.640
KP032AFVZ1JH,Actual,1996,04,5.760
KP032AFVZ1JH,Actual,1996,05,5.820
KP032AFVZ1JH,Actual,1996,06,5.940
KP032AFVZ1JH,Budget,1996,01,6.300
KP032AFVZ1JH,Budget,1996,02,7.300
KP032AFVZ1JH,Budget,1996,03,5.300
KP032AFVZ1JH,Budget,1996,04,7.300
KP032AFVZ1JH,Budget,1996,05,6.300
KP032AFVZ1JH,Budget,1996,06,6.300
KP032AFVZ1JH,Budget,1996,07,5.300
KP032AFVZ1JH,Budget,1996,08,5.300
KP032AFVZ1JH,Budget,1996,09,6.300
KP032AFVZ1JH,Budget,1996,10,5.300
KP032AFVZ1JH,Budget,1996,11,6.300
KP032AFVZ1JH,Budget,1996,12,6.300
DBPX7PB3LRGY,Actual,1995,01,7.630
DBPX7PB3LRGY,Actual,1995,02,6.650
DBPX7PB3LRGY,Actual,1995,03,6.300
DBPX7PB3LRGY,Actual,1995,04,6.720
DBPX7PB3LRGY,Actual,1995,05,6.580
DBPX7PB3LRGY,Actual,1995,06,7.350
DBPX7PB3LRGY,Actual,1995,07,6.510
DBPX7PB3LRGY,Actual,1995,08,7.560
DBPX7PB3LRGY,Actual,1995,09,6.860
DBPX7PB3LRGY,Actual,1995,10,6.790
DBPX7PB3LRGY,Actual,1995,11,6.650
DBPX7PB3LRGY,Actual,1995,12,6.440
DBPX7PB3LRGY,Actual,1996,01,7.560
DBPX7PB3LRGY,Actual,1996,02,6.930
DBPX7PB3LRGY,Actual,1996,03,7.140
DBPX7PB3LRGY,Actual,1996,04,7.350
DBPX7PB3LRGY,Actual,1996,05,6.300
DBPX7PB3LRGY,Actual,1996,06,6.510
DBPX7PB3LRGY,Budget,1996,01,7.350
DBPX7PB3LRGY,Budget,1996,02,8.350
DBPX7PB3LRGY,Budget,1996,03,6.350
DBPX7PB3LRGY,Budget,1996,04,6.350
DBPX7PB3LRGY,Budget,1996,05,6.350
DBPX7PB3LRGY,Budget,1996,06,7.350
DBPX7PB3LRGY,Budget,1996,07,7.350
DBPX7PB3LRGY,Budget,1996,08,8.350
DBPX7PB3LRGY,Budget,1996,09,7.350
DBPX7PB3LRGY,Budget,1996,10,8.350
DBPX7PB3LRGY,Budget,1996,11,6.350
DBPX7PB3LRGY,Budget,1996,12,6.350
WUYUDK25YUWB,Actual,1995,01,7.760
WUYUDK25YUWB,Actual,1995,02,8.560
WUYUDK25YUWB,Actual,1995,03,7.360
WUYUDK25YUWB,Actual,1995,04,7.920
WUYUDK25YUWB,Actual,1995,05,7.280
WUYUDK25YUWB,Actual,1995,06,8.640
WUYUDK25YUWB,Actual,1995,07,8.400
WUYUDK25YUWB,Actual,1995,08,8.240
WUYUDK25YUWB,Actual,1995,09,7.600
WUYUDK25YUWB,Actual,1995,10,8.000
WUYUDK25YUWB,Actual,1995,11,8.560
WUYUDK25YUWB,Actual,1995,12,7.680
WUYUDK25YUWB,Actual,1996,01,7.200
WUYUDK25YUWB,Actual,1996,02,8.560
WUYUDK25YUWB,Actual,1996,03,8.000
WUYUDK25YUWB,Actual,1996,04,7.520
WUYUDK25YUWB,Actual,1996,05,8.000
WUYUDK25YUWB,Actual,1996,06,8.160
WUYUDK25YUWB,Budget,1996,01,8.400
WUYUDK25YUWB,Budget,1996,02,8.400
WUYUDK25YUWB,Budget,1996,03,9.400
WUYUDK25YUWB,Budget,1996,04,9.400
WUYUDK25YUWB,Budget,1996,05,9.400
WUYUDK25YUWB,Budget,1996,06,9.400
WUYUDK25YUWB,Budget,1996,07,7.400
WUYUDK25YUWB,Budget,1996,08,7.400
WUYUDK25YUWB,Budget,1996,09,9.400
WUYUDK25YUWB,Budget,1996,10,8.400
WUYUDK25YUWB,Budget,1996,11,7.400
WUYUDK25YUWB,Budget,1996,12,8.400
P6QY70MYD0FL,Actual,1995,01,6.300
P6QY70MYD0FL,Actual,1995,02,6.360
P6QY70MYD0FL,Actual,1995,03,6.180
P6QY70MYD0FL,Actual,1995,04,6.300
P6QY70MYD0FL,Actual,1995,05,5.580
P6QY70MYD0FL,Actual,1995,06,5.820
P6QY70MYD0FL,Actual,1995,07,6.180
P6QY70MYD0FL,Actual,1995,08,6.480
P6QY70MYD0FL,Actual,1995,09,5.460
P6QY70MYD0FL,Actual,1995,10,6.300
P6QY70MYD0FL,Actual,1995,11,5.820
P6QY70MYD0FL,Actual,1995,12,5.700
P6QY70MYD0FL,Actual,1996,01,5.940
P6QY70MYD0FL,Actual,1996,02,5.880
P6QY70MYD0FL,Actual,1996,03,6.360
P6QY70MYD0FL,Actual,1996,04,5.700
P6QY70MYD0FL,Actual,1996,05,6.480
P6QY70MYD0FL,Actual,1996,06,6.060
P6QY70MYD0FL,Budget,1996,01,7.300
P6QY70MYD0FL,Budget,1996,02,7.300
P6QY70MYD0FL,Budget,1996,03,5.300
P6QY70MYD0FL,Budget,1996,04,6.300
P6QY70MYD0FL,Budget,1996,05,5.300
P6QY70MYD0FL,Budget,1996,06,6.300
P6QY70MYD0FL,Budget,1996,07,5.300
P6QY70MYD0FL,Budget,1996,08,6.300
P6QY70MYD0FL,Budget,1996,09,6.300
P6QY70MYD0FL,Budget,1996,10,5.300
P6QY70MYD0FL,Budget,1996,11,6.300
P6QY70MYD0FL,Budget,1996,12,5.300
TY1GLSA81GTK,Actual,1995,01,9.600
TY1GLSA81GTK,Actual,1995,02,10.400
TY1GLSA81GTK,Actual,1995,03,9.900
TY1GLSA81GTK,Actual,1995,04,9.300
TY1GLSA81GTK,Actual,1995,05,9.000
TY1GLSA81GTK,Actual,1995,06,9.000
TY1GLSA81GTK,Actual,1995,07,9.000
TY1GLSA81GTK,Actual,1995,08,9.100
TY1GLSA81GTK,Actual,1995,09,9.600
TY1GLSA81GTK,Actual,1995,10,9.500
TY1GLSA81GTK,Actual,1995,11,9.200
TY1GLSA81GTK,Actual,1995,12,9.000
TY1GLSA81GTK,Actual,1996,01,9.900
TY1GLSA81GTK,Actual,1996,02,9.300
TY1GLSA81GTK,Actual,1996,03,10.500
TY1GLSA81GTK,Actual,1996,04,10.600
TY1GLSA81GTK,Actual,1996,05,11.000
TY1GLSA81GTK,Actual,1996,06,10.800
TY1GLSA81GTK,Budget,1996,01,11.500
TY1GLSA81GTK,Budget,1996,02,9.500
TY1GLSA81GTK,Budget,1996,03,11.500
TY1GLSA81GTK,Budget,1996,04,11.500
TY1GLSA81GTK,Budget,1996,05,11.500
TY1GLSA81GTK,Budget,1996,06,9.500
TY1GLSA81GTK,Budget,1996,07,10.500
TY1GLSA81GTK,Budget,1996,08,9.500
TY1GLSA81GTK,Budget,1996,09,9.500
TY1GLSA81GTK,Budget,1996,10,10.500
TY1GLSA81GTK,Budget,1996,11,9.500
TY1GLSA81GTK,Budget,1996,12,10.500
JVY9CFIFBKDF,Actual,1995,01,7.350
JVY9CFIFBKDF,Actual,1995,02,7.350
JVY9CFIFBKDF,Actual,1995,03,6.650
JVY9CFIFBKDF,Actual,1995,04,6.930
JVY9CFIFBKDF,Actual,1995,05,7.140
JVY9CFIFBKDF,Actual,1995,06,6.510
JVY9CFIFBKDF,Actual,1995,07,6.650
JVY9CFIFBKDF,Actual,1995,08,7.000
JVY9CFIFBKDF,Actual,1995,09,7.210
JVY9CFIFBKDF,Actual,1995,10,7.280
JVY9CFIFBKDF,Actual,1995,11,6.790
JVY9CFIFBKDF,Actual,1995,12,6.580
JVY9CFIFBKDF,Actual,1996,01,7.210
JVY9CFIFBKDF,Actual,1996,02,7.700
JVY9CFIFBKDF,Actual,1996,03,7.070
JVY9CFIFBKDF,Actual,1996,04,6.720
JVY9CFIFBKDF,Actual,1996,05,6.300
JVY9CFIFBKDF,Actual,1996,06,7.700
JVY9CFIFBKDF,Budget,1996,01,8.350
JVY9CFIFBKDF,Budget,1996,02,7.350
JVY9CFIFBKDF,Budget,1996,03,7.350
JVY9CFIFBKDF,Budget,1996,04,8.350
JVY9CFIFBKDF,Budget,1996,05,7.350
JVY9CFIFBKDF,Budget,1996,06,8.350
JVY9CFIFBKDF,Budget,1996,07,6.350
JVY9CFIFBKDF,Budget,1996,08,6.350
JVY9CFIFBKDF,Budget,1996,09,6.350
JVY9CFIFBKDF,Budget,1996,10,8.350
JVY9CFIFBKDF,Budget,1996,11,6.350
JVY9CFIFBKDF,Budget,1996,12,6.350
YO31GLTWK09A,Actual,1995,01,6.580
YO31GLTWK09A,Actual,1995,02,7.350
YO31GLTWK09A,Actual,1995,03,6.790
YO31GLTWK09A,Actual,1995,04,7.490
YO31GLTWK09A,Actual,1995,05,7.000
YO31GLTWK09A,Actual,1995,06,6.370
YO31GLTWK09A,Actual,1995,07,6.300
YO31GLTWK09A,Actual,1995,08,6.790
YO31GLTWK09A,Actual,1995,09,6.580
YO31GLTWK09A,Actual,1995,10,6.650
YO31GLTWK09A,Actual,1995,11,6.370
YO31GLTWK09A,Actual,1995,12,7.210
YO31GLTWK09A,Actual,1996,01,6.860
YO31GLTWK09A,Actual,1996,02,7.280
YO31GLTWK09A,Actual,1996,03,7.490
YO31GLTWK09A,Actual,1996,04,7.280
YO31GLTWK09A,Actual,1996,05,7.210
YO31GLTWK09A,Actual,1996,06,6.930
YO31GLTWK09A,Budget,1996,01,8.350
YO31GLTWK09A,Budget,1996,02,8.350
YO31GLTWK09A,Budget,1996,03,7.350
YO31GLTWK09A,Budget,1996,04,6.350
YO31GLTWK09A,Budget,1996,05,7.350
YO31GLTWK09A,Budget,1996,06,8.350
YO31GLTWK09A,Budget,1996,07,6.350
YO31GLTWK09A,Budget,1996,08,8.350
YO31GLTWK09A,Budget,1996,09,7.350
YO31GLTWK09A,Budget,1996,10,8.350
YO31GLTWK09A,Budget,1996,11,8.350
