Store,Code,Inv9501,Inv9502,Inv9503,Inv9504,Inv9505,Inv9506,Inv9507,Inv9508,Inv9509,Inv9510,Inv9511,Inv9512,Inv9601,Inv9602,Inv9603,Inv9604,Inv9605
E8KKOAM3PNTS,ZLBW4QPZ1Q2V,3,17,4,3,5,5,3,8,3,5,17,8,17,17,8,4,8
E8KKOAM3PNTS,O9TGHTBS1IYP,1,1,2,1,1,2,5,2,1,1,1,1,1,5,5,1,5
E8KKOAM3PNTS,WS1RKGFTF2NA,13,6,4,2,13,6,13,3,4,4,13,3,13,13,2,3,3
E8KKOAM3PNTS,M0I0FKLUOEC4,6,4,4,2,6,2,13,2,13,3,13,2,3,4,2,3,2
E8KKOAM3PNTS,KVVRK6QFMEHO,8,3,17,3,5,3,5,8,17,17,17,17,3,3,4,5,3
E8KKOAM3PNTS,WYKK6XXSAYPL,10,10,3,3,5,3,10,5,3,3,2,5,10,3,10,2,3
E8KKOAM3PNTS,UPE0MZXJ8EIG,2,6,1,2,2,6,6,2,3,1,1,6,6,2,2,2,6
E8KKOAM3PNTS,VMQB0CONQ4OM,10,2,5,10,5,3,5,2,2,10,5,10,5,3,3,2,3
E8KKOAM3PNTS,M0273HDQPPYV,3,6,2,4,13,3,6,2,6,2,13,3,4,3,4,3,2
E8KKOAM3PNTS,FQ96CKILR1D3,4,2,3,4,3,1,1,1,4,4,9,9,4,1,9,9,4
E8KKOAM3PNTS,BTBAPQOHTPKJ,2,3,4,4,6,6,13,3,3,6,2,3,4,3,3,2,3
E8KKOAM3PNTS,WY9UQ66GGZB2,7,11,23,11,5,7,23,11,23,5,7,11,7,11,23,7,23
E8KKOAM3PNTS,ACN2KU11PS8A,1,1,2,4,1,1,2,8,1,8,4,1,1,4,4,4,1
E8KKOAM3PNTS,QYEVYI4CHW0A,1,6,6,3,6,6,1,3,3,1,1,3,6,6,2,3,1
E8KKOAM3PNTS,IWLF9WACQ74L,7,3,15,3,7,3,3,3,5,7,3,3,5,5,5,3,7
E8KKOAM3PNTS,DM7H53QGG2LD,1,5,2,1,1,2,2,1,1,2,2,2,5,5,2,1,1
E8KKOAM3PNTS,M8JC09PO4C7W,2,1,2,2,2,2,2,4,2,4,2,2,2,2,1,2,4
E8KKOAM3PNTS,BRY032OMGOQP,4,3,14,14,3,2,14,7,14,7,7,3,4,2,2,3,3
A69A9J80YANA,SPL2OBVT6NEP,5,1,1,5,1,1,5,5,2,1,1,1,1,1,5,1,1
A69A9J80YANA,SAF5VDRJ3WHX,2,2,4,0,4,2,1,0,2,0,2,1,2,4,1,0,1
A69A9J80YANA,JBKKEYDITHAZ,3,3,6,3,13,3,13,4,2,2,13,3,13,3,3,13,6
A69A9J80YANA,CPGU60JHEIQP,1,2,1,4,4,1,2,4,1,4,4,0,4,4,2,2,1
A69A9J80YANA,P65R73PT3T06,2,8,2,2,2,2,4,2,2,1,4,2,4,1,2,2,2
A69A9J80YANA,T8ULUIZYIQA1,2,5,1,1,1,1,1,1,1,1,2,2,1,1,1,5,5
A69A9J80YANA,MAI9JS2EW3SQ,5,1,1,1,1,2,5,1,2,1,5,1,1,1,1,5,1
A69A9J80YANA,F8TN6DDNJUA6,1,8,1,2,4,2,2,1,2,8,2,2,2,1,2,4,2
A69A9J80YANA,OSBZXFE5JPK5,4,4,8,8,8,8,2,8,1,4,2,2,2,1,8,4,4
A69A9J80YANA,FN21HBHJ3F7D,3,10,5,2,2,2,2,2,10,5,10,3,3,10,2,5,2
A69A9J80YANA,F2A4HK55YLMS,1,6,2,1,1,2,2,6,1,1,6,2,6,6,6,6,6
A69A9J80YANA,RPLWTDRZ3DK8,3,4,18,9,6,4,18,3,3,9,4,18,6,18,3,9,4
A69A9J80YANA,VQXWR3NKU8ZC,2,1,8,1,2,1,2,8,2,4,4,2,2,8,1,4,2
A69A9J80YANA,RKBD2EYKYUQN,17,17,4,8,3,17,3,4,4,8,3,4,5,3,5,3,4
A69A9J80YANA,HCVQI7DJG58D,5,5,4,4,3,8,4,4,3,3,3,4,17,8,4,17,17
A69A9J80YANA,EHCOVQ7TVQDT,10,5,2,2,10,2,5,10,5,5,2,3,2,10,2,2,10
A69A9J80YANA,W6C1E123UER3,4,20,6,5,20,6,6,20,6,20,20,20,6,5,4,20,20
A69A9J80YANA,EU2NEF7CAMTM,5,22,7,5,4,5,11,7,22,11,5,5,11,22,7,11,4
A69A9J80YANA,H8VMOZZJ2VGM,7,2,7,4,3,4,2,14,14,3,2,4,14,2,14,7,2
A69A9J80YANA,WDWNXRJR6BMI,7,10,10,10,7,4,4,5,10,4,21,21,5,21,21,7,7
A69A9J80YANA,GA84UR5B8C9Q,7,10,21,10,5,10,10,5,7,21,10,4,10,5,10,5,21
A69A9J80YANA,IEAU8PZQ55JY,2,5,10,10,5,2,5,3,2,5,5,10,3,2,3,2,10
A69A9J80YANA,CBAFSO0WWPAJ,2,11,11,3,3,11,11,5,5,5,2,2,3,5,3,11,2
A69A9J80YANA,AG1ECY74IQ19,3,3,2,2,2,11,11,2,2,5,2,5,5,2,3,2,2
A69A9J80YANA,ZRSF171WTMKH,4,2,2,2,4,1,2,4,8,2,8,1,2,2,1,2,1
A69A9J80YANA,SOTNAGIVM9KI,8,2,2,2,2,4,4,2,2,2,2,2,8,8,1,1,2
A69A9J80YANA,RTKFHXKHUOUY,3,6,6,2,2,2,4,3,3,6,3,4,4,2,13,3,13
XDRXSLPOATDZ,PFGF1H09AZ45,4,1,1,2,3,1,3,9,1,9,9,3,2,4,3,2,3
XDRXSLPOATDZ,G1F7KJEI3AH1,2,3,2,2,2,2,2,2,2,3,10,2,3,2,2,10,10
XDRXSLPOATDZ,XCTLLDTSK3NO,4,9,9,2,9,9,9,1,4,4,9,2,2,4,4,9,1
XDRXSLPOATDZ,EXT5MP4K795R,2,3,4,4,7,2,4,14,2,4,3,2,4,3,4,3,7
XDRXSLPOATDZ,U462AQGQSXEC,13,13,3,6,2,2,2,13,2,13,3,3,6,2,4,6,4
XDRXSLPOATDZ,FETQ7TTW4L5U,2,5,11,3,2,3,2,11,5,5,3,5,11,2,3,11,11
XDRXSLPOATDZ,JEQFLYL5RT05,5,2,1,1,1,1,1,1,5,1,1,5,1,5,1,1,1
XDRXSLPOATDZ,YHD5F5JYXXIC,8,17,3,8,5,4,5,3,8,17,4,3,5,4,8,3,17
XDRXSLPOATDZ,J5ZO5RYPXRXE,2,2,2,10,3,5,2,2,5,3,10,2,3,2,2,5,2
XDRXSLPOATDZ,FCT8M70DSW5Z,4,8,4,8,3,4,8,4,5,5,3,8,4,4,4,4,4
XDRXSLPOATDZ,A9T03PYGY2O0,10,20,10,10,20,20,10,4,4,5,10,10,20,6,6,20,10
XDRXSLPOATDZ,FZFENKQJEPFX,8,1,4,8,4,2,2,2,2,2,4,2,8,2,8,8,1
XDRXSLPOATDZ,L5QL771BJ1R8,4,1,4,4,2,2,8,2,8,1,2,1,2,4,8,4,4
XDRXSLPOATDZ,REJI6CB1ND7L,1,3,2,7,3,7,3,2,7,1,1,7,3,3,7,3,1
XDRXSLPOATDZ,Q566DTZBLN14,3,3,1,7,3,2,3,7,7,1,2,1,1,1,3,3,2
XDRXSLPOATDZ,HQY4QLPX1OJW,4,9,6,4,9,18,6,6,4,3,18,9,6,9,18,6,18
XDRXSLPOATDZ,RJCT6H38ASB4,2,4,4,13,2,2,2,4,4,3,2,3,6,13,4,13,3
XDRXSLPOATDZ,SQKR2YETZOGZ,2,6,1,2,1,1,1,6,1,1,1,1,2,3,1,2,6
XDRXSLPOATDZ,V5JL7D91WRC9,17,3,4,17,3,17,3,4,17,3,8,3,5,8,3,17,8
XDRXSLPOATDZ,GVKYHM3AD0EX,5,3,8,5,16,4,8,16,4,5,3,8,8,8,8,4,3
XDRXSLPOATDZ,QUL60D6Y9TI6,3,3,3,5,5,5,3,7,7,3,7,3,5,3,3,3,5
XDRXSLPOATDZ,QJ47I0SH7QWC,17,5,3,4,17,17,5,4,17,4,17,17,17,8,17,8,17
XDRXSLPOATDZ,FMAURS47C56D,13,2,3,2,13,4,13,13,2,3,2,13,6,3,2,3,2
XDRXSLPOATDZ,UTZFA8R6K3JP,1,1,1,1,1,1,1,1,2,1,5,1,2,1,1,1,2
XDRXSLPOATDZ,M94KH3FK1OP2,1,1,1,1,1,1,1,2,1,1,1,1,1,1,2,1,1
XDRXSLPOATDZ,OF4W2A5XL8ZF,6,1,2,1,2,3,6,2,6,3,2,6,1,2,2,1,3
XDRXSLPOATDZ,D38S9SEDA84F,4,2,4,4,4,8,2,8,2,8,2,2,8,2,8,2,2
P2GFZKFEFK04,VABN0XLHKE53,7,3,7,2,3,2,2,1,1,3,2,1,7,2,1,3,1
P2GFZKFEFK04,O6BA5BALPO5Q,2,2,4,3,4,2,13,4,6,3,3,6,4,6,2,4,2
P2GFZKFEFK04,Z6SNLZIMDLEK,3,7,5,3,3,7,5,3,15,3,3,3,5,5,7,3,3
P2GFZKFEFK04,OI8AMSLH5UEO,3,3,15,7,3,3,7,3,7,5,7,15,15,7,3,3,3
P2GFZKFEFK04,B1GTQSYGWXQD,10,5,10,2,5,5,10,3,10,3,2,5,2,10,5,10,3
P2GFZKFEFK04,CDSCVMNG1UOR,6,1,1,6,3,6,1,1,6,3,2,2,3,6,1,3,6
P2GFZKFEFK04,W2B9AJJ122MQ,1,1,6,6,2,1,1,1,6,1,6,1,3,6,1,1,6
P2GFZKFEFK04,AK5ADLLJ92YL,12,3,2,3,6,2,4,4,12,12,3,3,2,2,4,6,3
P2GFZKFEFK04,ZN79CBAAJTDL,5,5,2,11,5,3,11,5,2,5,2,2,2,3,2,11,3
P2GFZKFEFK04,AIGAKBGV8X89,4,6,6,4,6,20,4,6,4,6,6,10,4,20,10,6,4
P2GFZKFEFK04,EB1LOSKTJ40X,1,1,3,2,2,1,3,3,6,1,6,2,1,6,3,1,2
P2GFZKFEFK04,KO21IR6VZDUN,3,16,5,16,4,8,8,5,3,16,5,16,4,3,8,3,4
P2GFZKFEFK04,QG3K3M3787KA,3,6,3,1,2,6,3,6,1,3,3,6,3,3,2,2,1
P2GFZKFEFK04,OU6PPTQDST9Y,3,1,3,3,6,1,2,6,3,2,3,1,2,3,3,1,1
P2GFZKFEFK04,DYXL4LW0ZUII,10,10,10,5,2,2,3,2,5,2,2,5,5,10,10,5,2
P2GFZKFEFK04,N7DXIJZ59ED8,7,3,3,3,2,2,2,7,3,3,3,14,4,2,2,4,3
P2GFZKFEFK04,PNCD7L6J0R2L,2,2,2,2,5,11,3,5,2,5,2,3,2,2,2,11,2
P2GFZKFEFK04,XRZJPZ0MC53I,4,1,1,4,4,2,1,9,4,9,3,3,3,3,9,2,2
P2GFZKFEFK04,ZSVJHI0PWDR7,2,2,4,3,7,3,3,2,14,14,14,14,2,7,3,4,3
P2GFZKFEFK04,NCZVFSWC60JU,1,0,0,1,0,0,1,3,1,1,1,0,1,0,1,1,3
P2GFZKFEFK04,H5N02YCST70S,1,1,0,1,1,1,1,1,2,2,2,1,1,0,2,1,2
P2GFZKFEFK04,P9HLAMP3DPEA,0,0,1,0,3,3,0,1,3,0,0,1,0,1,1,0,0
P2GFZKFEFK04,J60ADX1F013A,3,4,9,4,6,6,3,9,19,9,6,19,4,6,9,9,6
P2GFZKFEFK04,RP6ZN1P91TAP,0,0,2,4,1,1,1,4,2,2,1,0,2,2,1,4,4
P2GFZKFEFK04,E0KKH7E9QRK8,4,12,3,2,2,3,3,2,2,3,2,2,12,12,12,6,4
P2GFZKFEFK04,QPREEHNZA08D,3,3,5,3,2,3,10,2,3,10,3,10,2,2,2,2,2
P2GFZKFEFK04,S5YWQYFK4NAQ,4,7,5,4,5,4,5,5,7,10,7,21,7,21,21,21,4
UQEKN5K6RCWP,ZRVSPEIE27QO,4,4,5,5,4,7,7,11,23,4,11,5,4,5,11,4,11
UQEKN5K6RCWP,R5M6NH864D36,11,2,2,2,3,5,3,2,2,2,5,5,3,2,3,2,3
UQEKN5K6RCWP,F4TT1940UOJO,1,9,4,2,4,2,4,4,9,1,4,2,3,3,1,1,4
UQEKN5K6RCWP,TBHNH5IB4ZZJ,1,1,0,0,4,1,1,2,1,1,1,1,2,4,0,2,0
UQEKN5K6RCWP,JCQ4AE6EOGXF,2,4,2,7,4,14,14,3,2,2,3,3,4,7,14,2,7
UQEKN5K6RCWP,E6H4NKOXC3HF,6,3,1,1,1,6,1,1,1,6,1,2,6,6,2,2,3
UQEKN5K6RCWP,SQYGTNQZHHD6,2,1,0,0,4,1,2,0,0,1,0,1,1,1,1,4,1
UQEKN5K6RCWP,DSKBVUU5H2U3,5,2,2,2,2,2,5,10,10,5,10,10,3,2,3,5,2
UQEKN5K6RCWP,LO8ZUXVL6RLX,6,3,6,3,3,9,6,19,6,3,19,19,3,19,19,19,3
UQEKN5K6RCWP,J31CCAR82XXR,3,2,2,10,3,3,5,2,10,2,2,10,10,5,3,3,5
UQEKN5K6RCWP,AVYLU9WF6NCW,3,3,4,6,19,4,9,9,19,3,19,6,6,6,4,6,6
UQEKN5K6RCWP,P1CLHIXT1ON3,3,5,15,7,5,3,7,15,15,3,15,5,5,7,15,3,3
UQEKN5K6RCWP,GLS2IHUFKV7T,6,4,9,9,18,3,4,9,18,9,3,3,4,4,9,4,4
UQEKN5K6RCWP,YMKIUVU6TE9H,2,2,3,4,4,6,6,3,12,2,3,4,6,2,12,3,3
UQEKN5K6RCWP,O6DTX2UU28RK,6,2,2,2,1,3,6,2,2,6,3,1,3,1,2,1,2
UQEKN5K6RCWP,OKTM06L6I74K,16,8,4,5,5,8,16,4,16,16,5,4,5,8,8,3,16
UQEKN5K6RCWP,VTWALQT3STAC,4,1,4,1,4,9,2,3,3,2,3,3,4,2,4,1,3
UQEKN5K6RCWP,QAKTZ06DD65L,8,1,1,4,8,2,8,4,1,2,2,2,2,2,2,2,4
UQEKN5K6RCWP,VHUPKXRQV2RX,10,5,2,2,5,2,2,5,5,2,3,2,10,10,3,2,5
UQEKN5K6RCWP,WFTDD15M10LO,2,3,1,1,1,1,6,6,1,2,1,2,2,6,2,1,3
UQEKN5K6RCWP,SGB1MC8LPV3L,7,10,7,10,4,5,10,21,4,10,7,7,21,7,21,5,5
UQEKN5K6RCWP,OAPITINGLWAF,4,19,3,9,9,19,9,4,9,4,4,6,3,3,19,3,9
UQEKN5K6RCWP,ZIW83PTZKHKM,7,7,14,7,7,14,7,4,3,14,2,7,4,4,14,2,2
UQEKN5K6RCWP,WIAUHL80PNDP,4,19,3,4,9,4,19,9,4,19,9,19,9,9,19,19,9
UQEKN5K6RCWP,GGE8RBIZGVG8,1,2,2,4,1,1,1,1,4,4,1,8,4,8,2,8,2
UQEKN5K6RCWP,XZMX5NVV5EPH,5,6,6,20,5,4,6,6,20,5,4,4,4,4,6,6,5
UQEKN5K6RCWP,NTT36ISAQ9NG,8,8,4,4,1,2,2,2,8,8,2,2,2,2,8,1,8
MRUJDH8D0E1G,I900YWBGZGQF,17,4,8,8,5,3,4,4,4,5,5,5,4,8,8,3,8
MRUJDH8D0E1G,G0P76C6KX6TO,3,12,2,2,2,2,12,4,2,12,3,12,4,3,3,2,4
MRUJDH8D0E1G,N6L6F72UJH10,5,2,5,11,3,11,3,2,3,11,2,11,11,2,2,2,3
MRUJDH8D0E1G,SPHWAA6UFQFI,3,19,9,9,3,3,19,19,4,6,4,9,6,3,3,6,3
MRUJDH8D0E1G,BK2JFXF77L2Q,3,3,6,3,3,4,6,4,3,6,4,3,4,13,4,2,6
MRUJDH8D0E1G,DRLK9U5RRE69,3,1,1,1,9,3,2,3,4,4,4,3,2,3,2,4,4
MRUJDH8D0E1G,KS4LXUSBKE5Z,12,2,4,6,3,2,6,2,3,3,2,2,6,4,4,2,12
MRUJDH8D0E1G,EZIF8DE20FZ2,2,6,2,1,6,6,1,3,3,1,1,3,3,3,3,1,1
MRUJDH8D0E1G,I6ETGVX8TV6T,12,4,3,2,12,12,3,3,4,12,12,4,4,4,4,4,12
MRUJDH8D0E1G,GDYKIMPRCW64,18,18,18,4,9,6,4,6,18,6,18,4,9,18,18,3,4
MRUJDH8D0E1G,NNJSBMA51Q2M,2,2,3,10,2,2,5,5,2,3,10,5,5,5,2,5,3
MRUJDH8D0E1G,XYUPDVADW4Z3,18,6,3,9,9,4,6,6,18,3,18,9,6,6,3,4,18
MRUJDH8D0E1G,DWZYDAURXQS3,3,6,6,13,6,4,3,13,4,6,13,4,6,2,13,3,13
MRUJDH8D0E1G,BCL83DRVA17K,3,3,4,3,13,4,6,6,4,3,6,4,6,6,6,13,3
MRUJDH8D0E1G,HMEE0TFS1INP,2,3,3,6,6,3,3,1,2,1,3,3,2,6,2,6,2
MRUJDH8D0E1G,T7D57MPURQNH,3,6,3,1,3,3,3,3,3,3,2,2,3,1,1,2,1
MRUJDH8D0E1G,WLMDI4KNKTN7,3,3,2,2,2,5,2,5,5,11,5,2,2,2,2,5,5
MRUJDH8D0E1G,AATW09HA0J5H,4,3,4,19,9,6,9,19,3,9,19,3,19,4,4,4,3
MRUJDH8D0E1G,JYUZBA7534IJ,3,3,1,1,1,3,1,7,3,1,2,3,3,3,7,2,1
MRUJDH8D0E1G,RR4AAEBNL9TQ,4,4,9,9,2,3,1,4,1,3,1,4,3,3,9,1,1
MRUJDH8D0E1G,X3FARHUPYS8L,3,3,2,5,10,2,2,2,5,2,2,3,2,10,2,2,3
MRUJDH8D0E1G,ZARYM4ZDNM8N,2,1,3,1,7,2,2,7,3,1,1,2,2,1,1,2,2
MRUJDH8D0E1G,ZOX587KUGGXA,3,3,7,1,2,1,7,2,1,2,3,1,3,1,1,2,1
MRUJDH8D0E1G,UZ1ZG1HJXYL2,2,4,4,2,2,2,2,8,2,2,2,2,1,2,1,8,8
MRUJDH8D0E1G,L5X4LI55KF3X,6,2,2,2,6,2,6,3,6,6,2,6,3,3,12,12,3
MRUJDH8D0E1G,HKATLOF4PRGQ,14,7,3,3,14,7,4,2,7,4,14,3,14,7,3,7,2
MRUJDH8D0E1G,X1IWKYHD4JZ5,5,5,1,2,1,2,1,1,2,1,1,1,1,5,1,1,5
X0U6RLBX7OL5,W373E8MN0LW5,3,3,5,7,3,5,3,5,3,5,3,3,3,15,3,5,3
X0U6RLBX7OL5,NHZKDTIQQ809,2,3,2,9,2,2,2,2,1,1,1,2,9,4,3,3,4
X0U6RLBX7OL5,R65LC3VIUPUC,1,1,8,2,2,1,8,2,2,2,2,4,2,2,2,1,2
X0U6RLBX7OL5,SZU84I2EF9LM,1,1,2,8,8,2,8,2,8,2,2,1,2,2,8,1,1
X0U6RLBX7OL5,YOOOCR4LHH4H,4,8,2,1,8,2,4,2,8,2,8,4,2,1,2,8,8
X0U6RLBX7OL5,ETDJIW2UVKKB,2,3,3,10,10,2,10,2,3,5,10,2,2,5,10,5,2
X0U6RLBX7OL5,DQOLS4IFFZ9O,4,9,9,9,4,9,9,4,19,6,3,3,6,6,4,9,4
X0U6RLBX7OL5,BXZOIL5B1U8M,4,4,2,6,4,4,6,4,6,12,12,6,12,4,12,6,3
X0U6RLBX7OL5,NWLF4BVV9PPK,2,2,4,1,2,2,2,8,2,4,2,2,2,2,2,4,8
X0U6RLBX7OL5,NI9ZOJB96VTA,5,3,3,3,7,7,15,3,7,15,15,5,15,7,15,7,7
X0U6RLBX7OL5,QMV1CAF0ZW5O,4,2,3,3,7,2,7,14,3,3,3,7,3,14,14,4,3
X0U6RLBX7OL5,QWL8OL0MJDA0,14,4,4,4,7,4,14,3,3,2,2,4,14,3,2,3,14
X0U6RLBX7OL5,DR5FRK0A3OOF,4,2,3,14,2,7,4,7,7,14,2,7,14,7,4,7,7
X0U6RLBX7OL5,GYO6O0S8UY81,2,2,2,1,1,2,8,1,1,2,2,2,8,8,4,8,2
X0U6RLBX7OL5,EL365ISSOZPW,14,2,7,14,2,3,2,3,2,3,14,3,7,7,4,4,7
X0U6RLBX7OL5,RZT7GELTT4W5,6,6,4,9,3,6,4,9,9,4,3,6,9,3,19,19,3
X0U6RLBX7OL5,SDN5EP26TJ30,2,4,1,4,1,0,2,1,1,0,2,1,4,4,1,2,2
X0U6RLBX7OL5,QYDCZBLM5TKJ,2,1,1,2,5,2,2,1,1,1,2,1,2,1,5,2,5
X0U6RLBX7OL5,MOO8MDBHCEH5,1,1,1,2,1,2,1,2,1,1,1,1,1,1,5,5,5
X0U6RLBX7OL5,GDACKDVR7FDA,2,4,1,4,0,0,1,0,2,4,2,1,4,0,4,4,4
X0U6RLBX7OL5,GGZMH0MCUW6M,1,1,3,1,1,1,1,2,6,6,1,2,6,1,1,3,1
X0U6RLBX7OL5,UGPKJ27RTC08,10,20,5,10,4,4,10,10,4,4,6,10,4,5,4,20,6
X0U6RLBX7OL5,NBRHYCGFFTFP,2,2,3,1,3,7,1,3,7,2,1,3,3,3,2,7,2
X0U6RLBX7OL5,AMIHO6Q4FZR4,1,1,1,1,1,5,2,5,1,2,5,1,1,2,1,1,1
X0U6RLBX7OL5,O30F4A5O2M3O,3,2,11,5,5,3,11,5,11,3,5,2,5,2,2,3,11
X0U6RLBX7OL5,WAGB0THDH6VE,3,3,6,6,4,6,9,3,4,6,9,6,6,3,6,18,4
X0U6RLBX7OL5,PBVEMQ3J9VSQ,2,1,1,1,1,1,1,1,1,5,1,1,5,1,1,5,1
GE2AGFBASFUK,YZ16N618D2LD,6,1,2,1,6,3,3,6,6,6,1,1,2,6,3,6,3
GE2AGFBASFUK,BI3D147UGO4I,3,3,2,2,10,10,2,3,5,2,2,10,10,5,3,3,2
GE2AGFBASFUK,X1YESJ8YRHDN,3,2,3,11,11,2,11,3,3,3,2,2,2,2,2,3,11
GE2AGFBASFUK,Z440S1BFQSF4,3,3,2,3,1,2,2,1,1,1,2,2,3,1,2,2,1
GE2AGFBASFUK,TZY2OK8PQLE6,1,1,0,2,1,2,0,4,4,2,4,1,0,1,2,1,1
GE2AGFBASFUK,TB7JKID0933T,4,1,2,3,1,2,9,1,2,1,1,9,2,9,1,9,3
GE2AGFBASFUK,J4K9Y02E413T,4,2,4,6,13,3,3,4,4,13,6,6,3,3,2,6,6
GE2AGFBASFUK,X1F66VYKGJO0,4,2,14,3,7,3,2,14,3,14,2,2,3,7,14,7,7
GE2AGFBASFUK,GWMTX1NGHUIG,2,1,6,6,6,2,2,6,3,3,1,2,3,2,1,3,2
GE2AGFBASFUK,VYNFVY3NWJ5M,1,2,6,2,3,1,1,6,3,6,6,1,3,1,6,1,3
GE2AGFBASFUK,JCKQHGKBGDQT,8,4,16,5,16,8,4,16,8,3,3,4,16,3,5,4,3
GE2AGFBASFUK,ORALVE5IKZ45,2,5,1,1,5,1,5,1,5,1,1,1,1,1,5,1,1
GE2AGFBASFUK,ZOOBF5IYDUMF,1,2,2,1,2,2,2,2,3,3,3,1,3,6,2,1,6
GE2AGFBASFUK,KEY212MZ7KIM,6,6,3,3,3,3,2,1,2,3,2,2,6,3,1,1,6
GE2AGFBASFUK,CZ7JQ6PNUPYV,1,2,4,1,1,3,4,4,3,3,9,3,4,2,2,2,3
GE2AGFBASFUK,O0MKMFP0GEGY,5,10,21,21,7,10,10,10,4,7,21,7,5,5,4,5,4
GE2AGFBASFUK,GWL23W239745,2,2,2,1,2,1,1,1,2,0,1,1,0,4,2,1,1
GE2AGFBASFUK,PWP68JPA9HPO,1,1,1,1,1,1,2,2,5,2,2,5,1,5,1,1,1
GE2AGFBASFUK,W712CCIQKVYU,14,2,4,14,14,4,7,7,2,4,4,3,4,3,3,14,2
GE2AGFBASFUK,WSBYWENYNF1J,4,4,9,3,19,4,3,3,6,19,3,19,19,4,6,19,9
GE2AGFBASFUK,Q86B0T8BQZ79,18,3,4,18,4,4,18,6,4,9,3,9,18,18,9,4,9
GE2AGFBASFUK,QGXE3AG7NHLH,1,2,1,1,2,2,2,2,2,1,8,2,8,1,2,2,4
GE2AGFBASFUK,Z0WDZZLOSY5N,2,1,4,1,4,4,9,2,1,4,2,2,2,3,4,1,2
GE2AGFBASFUK,EQ6YFLK28P09,6,1,1,2,1,3,3,3,6,1,1,2,3,6,3,1,1
GE2AGFBASFUK,SKMDNOGH3XRO,8,8,4,3,3,17,17,5,8,3,5,8,3,17,8,8,17
GE2AGFBASFUK,GRWVGDN0SLMB,3,3,2,13,3,4,4,3,6,4,2,3,4,6,4,6,4
GE2AGFBASFUK,M1OL12Q7B0VX,2,3,3,3,11,2,3,2,11,3,5,11,2,3,2,3,2
WHJBYN6LPNZZ,NOZTXGDR3SAW,3,2,3,5,11,11,5,3,3,5,2,3,11,2,2,3,2
WHJBYN6LPNZZ,P8R1IQNN6MDG,6,3,1,1,2,6,3,2,3,2,6,6,1,6,1,6,3
WHJBYN6LPNZZ,RBJRMRA0UBRC,3,2,10,2,5,2,10,5,5,5,5,2,5,3,2,2,10
WHJBYN6LPNZZ,UA1GVSUS8NA2,3,3,2,2,3,3,2,11,11,2,2,11,3,2,2,11,11
WHJBYN6LPNZZ,NX2UBL9S3HK2,6,3,3,1,6,1,6,1,1,2,3,1,1,3,1,3,1
WHJBYN6LPNZZ,H8NK5ZHNALRT,11,5,23,5,7,7,7,4,5,11,7,5,23,5,5,5,4
WHJBYN6LPNZZ,N4CVUP98V33G,5,3,3,3,16,3,4,5,16,8,5,16,5,5,8,16,8
WHJBYN6LPNZZ,SR5UQ72KM31Z,3,3,7,7,3,5,7,15,7,15,15,3,15,3,7,3,5
WHJBYN6LPNZZ,QN0BSN2AQQHE,14,4,14,2,3,4,3,4,2,2,7,2,2,2,14,3,7
WHJBYN6LPNZZ,ZH2USUTFWGDJ,3,2,1,2,3,2,2,7,1,3,1,1,7,1,1,1,1
WHJBYN6LPNZZ,SEV1MICZSSP9,7,3,15,15,5,7,5,3,3,7,15,7,15,5,15,3,3
WHJBYN6LPNZZ,D5P2O2BEI0SV,6,6,6,12,3,12,2,4,6,3,6,12,3,4,6,3,6
WHJBYN6LPNZZ,HCGVU5CX4OJQ,2,1,1,2,5,5,5,1,2,1,1,5,1,2,1,5,1
WHJBYN6LPNZZ,OPWTGDYJHZ8E,1,0,2,0,1,4,1,0,1,2,4,4,2,4,4,0,1
WHJBYN6LPNZZ,TE8NUEUIO1PQ,2,2,8,4,4,2,1,4,4,4,8,2,2,2,4,2,4
WHJBYN6LPNZZ,KCCUH8OSRXE5,3,15,5,15,3,7,3,3,7,3,5,7,3,3,7,7,3
WHJBYN6LPNZZ,RZ1D6MQVY3EI,3,3,8,16,3,8,4,4,4,5,5,4,3,3,5,8,4
WHJBYN6LPNZZ,XTG1KVNO1M47,4,1,0,4,0,2,0,1,4,0,1,4,1,1,1,4,1
WHJBYN6LPNZZ,ORJD3VN9L5HJ,4,4,1,3,1,4,4,4,9,9,9,3,9,3,2,9,9
WHJBYN6LPNZZ,J424MCDG3OIX,2,1,2,2,2,1,2,2,1,1,8,8,2,8,1,4,1
WHJBYN6LPNZZ,J2W86JNFOZ0A,3,2,2,2,11,11,3,2,11,5,3,3,11,2,11,2,2
WHJBYN6LPNZZ,YBQ5IJMNA956,4,5,11,5,4,4,7,22,11,7,4,5,4,11,7,22,5
WHJBYN6LPNZZ,GYDC9GC0KPRY,6,4,6,13,4,4,2,13,6,2,13,4,4,4,6,13,6
WHJBYN6LPNZZ,GHUOUVXU1JH1,7,2,2,2,4,3,2,14,2,4,7,7,3,14,4,14,14
WHJBYN6LPNZZ,K6FMO776K9HY,7,14,2,2,7,4,3,14,4,4,2,2,3,7,14,2,3
WHJBYN6LPNZZ,CSCIPRTY4X4X,4,5,5,5,3,3,8,4,16,3,3,4,8,4,8,3,8
WHJBYN6LPNZZ,KKK513OZ696R,4,2,1,1,1,2,4,2,8,4,1,2,4,1,4,4,8
